ssid,floorid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
1,167,2437,2437,2442,-56,-71,-73
1,167,2437,2437,2442,-56,-71,-72
1,167,2437,2437,2442,-56,-70,-73
1,167,2437,2437,2442,-56,-70,-72
1,167,2437,2442,2442,-56,-69,-73
1,167,2437,2442,2442,-56,-69,-72
1,180,2437,0,2437,-54,-83,100
1,180,2442,0,2437,-55,-83,100
1,185,2437,2442,2447,-54,-62,-81
1,185,2437,2442,2447,-54,-61,-81
1,185,2442,2442,2447,-53,-62,-81
1,185,2442,2442,2447,-53,-61,-81
1,185,2442,2442,2447,-52,-62,-81
1,185,2442,2442,2447,-52,-61,-81
1,185,2447,2442,2447,-60,-62,-81
1,185,2447,2442,2447,-60,-61,-81
1,171,0,2437,2437,-83,-90,100
1,171,0,2437,2437,-83,-89,100
1,171,0,2437,2437,-83,-86,100
1,171,0,2437,2437,-78,-90,100
1,171,0,2437,2437,-78,-89,100
1,171,0,2437,2437,-78,-86,100
1,171,0,2442,2437,-73,-90,100
1,171,0,2442,2437,-73,-89,100
1,171,0,2442,2437,-73,-86,100
1,181,0,2437,2437,-75,-91,100
1,181,0,2437,2437,-75,-86,100
1,181,0,2437,2437,-74,-91,100
1,181,0,2437,2437,-74,-86,100
1,181,0,2437,2442,-75,-87,100
1,181,0,2437,2442,-74,-87,100
1,181,0,2442,2437,-77,-91,100
1,181,0,2442,2437,-77,-86,100
1,181,0,2442,2437,-71,-91,100
1,181,0,2442,2437,-71,-86,100
1,181,0,2442,2442,-77,-87,100
1,181,0,2442,2442,-71,-87,100
1,150,0,2437,2437,-73,-81,100
1,150,0,2437,2437,-73,-80,100
1,150,0,2437,2442,-73,-81,100
1,150,0,2442,2437,-71,-81,100
1,150,0,2442,2437,-71,-80,100
1,150,0,2442,2437,-70,-81,100
1,150,0,2442,2437,-70,-80,100
1,150,0,2442,2442,-71,-81,100
1,150,0,2442,2442,-70,-81,100
1,135,2442,2437,2437,-58,-72,-91
1,135,2442,2437,2437,-58,-72,-90
1,135,2442,2437,2437,-58,-72,-89
1,135,2442,2437,2437,-57,-72,-91
1,135,2442,2437,2437,-57,-72,-90
1,135,2442,2437,2437,-57,-72,-89
1,135,2442,2447,2437,-58,-70,-91
1,135,2442,2447,2437,-58,-70,-90
1,135,2442,2447,2437,-58,-70,-89
1,135,2442,2447,2437,-57,-70,-91
1,135,2442,2447,2437,-57,-70,-90
1,135,2442,2447,2437,-57,-70,-89
1,135,2447,2437,2437,-65,-72,-91
1,135,2447,2437,2437,-65,-72,-90
1,135,2447,2437,2437,-65,-72,-89
1,135,2447,2447,2437,-65,-70,-91
1,135,2447,2447,2437,-65,-70,-90
1,135,2447,2447,2437,-65,-70,-89
1,157,0,2437,2442,-71,-86,100
1,157,0,2442,2442,-68,-86,100
1,173,2442,2437,2442,-60,-70,-87
1,173,2442,2437,2442,-60,-70,-86
1,173,2442,2437,2442,-56,-70,-87
1,173,2442,2437,2442,-56,-70,-86
1,146,2442,2437,2437,-57,-69,-92
1,146,2442,2437,2437,-57,-69,-91
1,146,2442,2437,2437,-57,-69,-88
1,146,2442,2437,2437,-57,-69,-87
1,177,2442,2437,2437,-60,-68,-80
1,177,2442,2437,2437,-54,-68,-80
1,177,2442,2437,2442,-60,-68,-78
1,177,2442,2437,2442,-54,-68,-78
1,177,2442,2442,2437,-60,-66,-80
1,177,2442,2442,2437,-54,-66,-80
1,177,2442,2442,2442,-60,-66,-78
1,177,2442,2442,2442,-54,-66,-78
1,177,2442,2447,2437,-60,-69,-80
1,177,2442,2447,2437,-54,-69,-80
1,177,2442,2447,2442,-60,-69,-78
1,177,2442,2447,2442,-54,-69,-78
1,117,2447,2437,0,-67,-67,100
1,117,2447,2442,0,-67,-69,100
1,117,2447,2447,0,-67,-71,100
1,117,2447,2447,0,-67,-68,100
1,112,2452,2437,2437,-73,-66,-93
1,112,2452,2437,2437,-73,-66,-91
1,112,2452,2442,2437,-73,-68,-93
1,112,2452,2442,2437,-73,-68,-91
1,112,2452,2447,2437,-73,-70,-93
1,112,2452,2447,2437,-73,-70,-91
1,112,2452,2447,2437,-73,-68,-93
1,112,2452,2447,2437,-73,-68,-91
1,124,2442,2437,2437,-63,-65,-91
1,124,2442,2437,2437,-63,-65,-88
1,124,2442,2437,2437,-63,-65,-84
1,174,2442,2437,2437,-59,-65,-90
1,174,2442,2437,2437,-59,-65,-88
1,174,2442,2437,2437,-59,-65,-86
1,174,2442,2442,2437,-59,-63,-90
1,174,2442,2442,2437,-59,-63,-88
1,174,2442,2442,2437,-59,-63,-86
1,174,2442,2447,2437,-59,-70,-90
1,174,2442,2447,2437,-59,-70,-88
1,174,2442,2447,2437,-59,-70,-86
1,115,2442,2437,2437,-53,-63,-91
1,115,2442,2437,2437,-53,-63,-90
1,115,2442,2442,2437,-53,-65,-91
1,115,2442,2442,2437,-53,-65,-90
1,154,2442,2437,2437,-52,-63,-85
1,154,2442,2437,2437,-52,-63,-84
1,154,2442,2437,2442,-52,-63,-86
1,154,2442,2442,2437,-52,-62,-85
1,154,2442,2442,2437,-52,-62,-84
1,154,2442,2442,2437,-52,-60,-85
1,154,2442,2442,2437,-52,-60,-84
1,154,2442,2442,2442,-52,-62,-86
1,154,2442,2442,2442,-52,-60,-86
1,154,2442,2447,2437,-52,-66,-85
1,154,2442,2447,2437,-52,-66,-84
1,154,2442,2447,2442,-52,-66,-86
1,182,2442,2437,2437,-57,-63,-87
1,182,2442,2437,2437,-57,-63,-85
1,182,2442,2437,2437,-57,-63,-84
1,182,2442,2442,2437,-57,-64,-87
1,182,2442,2442,2437,-57,-64,-85
1,182,2442,2442,2437,-57,-64,-84
1,182,2442,2447,2437,-57,-67,-87
1,182,2442,2447,2437,-57,-67,-85
1,182,2442,2447,2437,-57,-67,-84
1,182,2447,2437,2437,-68,-63,-87
1,182,2447,2437,2437,-68,-63,-85
1,182,2447,2437,2437,-68,-63,-84
1,182,2447,2442,2437,-68,-64,-87
1,182,2447,2442,2437,-68,-64,-85
1,182,2447,2442,2437,-68,-64,-84
1,182,2447,2447,2437,-68,-67,-87
1,182,2447,2447,2437,-68,-67,-85
1,182,2447,2447,2437,-68,-67,-84
1,107,0,2437,2437,-62,-88,100
1,107,0,2437,2437,-62,-87,100
1,107,0,2442,2437,-59,-88,100
1,107,0,2442,2437,-59,-87,100
1,138,0,2437,2437,-62,-89,100
1,138,0,2437,2437,-62,-88,100
1,138,0,2437,2437,-62,-85,100
1,152,2442,2437,2437,-63,-62,-87
1,152,2442,2437,2437,-63,-62,-86
1,152,2442,2437,2437,-58,-62,-87
1,152,2442,2437,2437,-58,-62,-86
1,152,2442,2437,2437,-57,-62,-87
1,152,2442,2437,2437,-57,-62,-86
1,152,2442,2437,2442,-63,-62,-87
1,152,2442,2437,2442,-58,-62,-87
1,152,2442,2437,2442,-57,-62,-87
1,128,2442,2437,2437,-52,-60,-91
1,128,2442,2437,2437,-52,-60,-88
1,128,2442,2437,2437,-52,-60,-87
1,128,2442,2437,2437,-52,-60,-86
1,128,2442,2442,2437,-52,-56,-91
1,128,2442,2442,2437,-52,-56,-88
1,128,2442,2442,2437,-52,-56,-87
1,128,2442,2442,2437,-52,-56,-86
1,108,2447,2437,2437,-59,-59,-87
1,137,2442,2437,2437,-52,-59,-85
1,137,2442,2437,2442,-52,-59,-83
1,137,2442,2437,2442,-52,-59,-81
1,129,0,2437,2442,-58,-90,100
1,129,0,2437,2442,-58,-86,100
1,109,2442,2437,2437,-57,-56,-92
1,109,2442,2437,2437,-57,-56,-91
1,109,2442,2437,2437,-57,-56,-90
1,109,2442,2437,2437,-52,-56,-92
1,109,2442,2437,2437,-52,-56,-91
1,109,2442,2437,2437,-52,-56,-90
1,109,2442,2437,2442,-57,-56,-88
1,109,2442,2437,2442,-52,-56,-88
1,110,0,2437,2437,-56,-90,100
1,110,0,2442,2437,-59,-90,100
1,110,0,2442,2437,-57,-90,100
1,110,0,2442,2437,-56,-90,100
1,139,0,2437,2437,-55,-88,100
1,139,0,2437,2437,-55,-87,100
1,132,2442,2442,2437,-63,-67,-95
1,132,2442,2442,2437,-63,-67,-92
1,132,2442,2442,2437,-63,-67,-90
1,132,2442,2442,2437,-62,-67,-95
1,132,2442,2442,2437,-62,-67,-92
1,132,2442,2442,2437,-62,-67,-90
1,132,2442,2442,2437,-58,-67,-95
1,132,2442,2442,2437,-58,-67,-92
1,132,2442,2442,2437,-58,-67,-90
1,132,2442,2447,2437,-63,-71,-95
1,132,2442,2447,2437,-63,-71,-92
1,132,2442,2447,2437,-63,-71,-90
1,132,2442,2447,2437,-62,-71,-95
1,132,2442,2447,2437,-62,-71,-92
1,132,2442,2447,2437,-62,-71,-90
1,132,2442,2447,2437,-58,-71,-95
1,132,2442,2447,2437,-58,-71,-92
1,132,2442,2447,2437,-58,-71,-90
1,104,2442,2442,2437,-63,-73,-94
1,104,2442,2442,2437,-63,-73,-92
1,104,2442,2442,2437,-63,-73,-91
1,143,0,2442,2437,-68,-94,100
1,143,0,2442,2437,-68,-93,100
1,143,0,2442,2437,-68,-92,100
1,143,0,2442,2437,-68,-91,100
1,143,0,2447,2437,-70,-94,100
1,143,0,2447,2437,-70,-93,100
1,143,0,2447,2437,-70,-92,100
1,143,0,2447,2437,-70,-91,100
1,133,2442,2442,2437,-63,-68,-93
1,133,2442,2442,2437,-63,-68,-89
1,133,2442,2442,2437,-63,-68,-88
1,133,2442,2442,2437,-63,-67,-93
1,133,2442,2442,2437,-63,-67,-89
1,133,2442,2442,2437,-63,-67,-88
1,133,2442,2447,2437,-63,-69,-93
1,133,2442,2447,2437,-63,-69,-89
1,133,2442,2447,2437,-63,-69,-88
1,114,0,2442,2437,-61,-92,100
1,114,0,2442,2437,-61,-91,100
1,114,0,2442,2437,-61,-87,100
1,126,0,2442,2437,-63,-92,100
1,126,0,2442,2437,-63,-91,100
1,126,0,2442,2437,-63,-90,100
1,126,0,2447,2437,-65,-92,100
1,126,0,2447,2437,-65,-91,100
1,126,0,2447,2437,-65,-90,100
1,144,2447,2442,2437,-58,-70,-92
1,144,2447,2442,2437,-58,-70,-90
1,144,2447,2442,2437,-58,-70,-89
1,144,2447,2442,2437,-58,-69,-92
1,144,2447,2442,2437,-58,-69,-90
1,144,2447,2442,2437,-58,-69,-89
1,144,2447,2442,2437,-58,-68,-92
1,144,2447,2442,2437,-58,-68,-90
1,144,2447,2442,2437,-58,-68,-89
1,172,2442,2442,2437,-62,-70,-91
1,172,2442,2442,2437,-62,-70,-89
1,172,2442,2442,2442,-62,-70,-87
1,188,2442,2447,2437,-67,-71,-91
1,188,2442,2447,2437,-67,-71,-90
1,188,2442,2447,2437,-67,-71,-87
1,188,2442,2447,2437,-63,-71,-91
1,188,2442,2447,2437,-63,-71,-90
1,188,2442,2447,2437,-63,-71,-87
1,188,2442,2447,2437,-60,-71,-91
1,188,2442,2447,2437,-60,-71,-90
1,188,2442,2447,2437,-60,-71,-87
1,116,2442,2442,2437,-57,-64,-90
1,118,2442,2442,2437,-58,-54,-90
1,118,2442,2442,2437,-58,-53,-90
1,118,2447,2442,2437,-62,-54,-90
1,118,2447,2442,2437,-62,-53,-90
1,123,2442,0,2437,-62,-90,100
1,123,2442,0,2437,-62,-89,100
1,123,2442,0,2437,-59,-90,100
1,123,2442,0,2437,-59,-89,100
1,120,0,2442,2437,-63,-89,100
1,120,0,2442,2437,-63,-88,100
1,120,0,2442,2437,-63,-87,100
1,120,0,2442,2437,-60,-89,100
1,120,0,2442,2437,-60,-88,100
1,120,0,2442,2437,-60,-87,100
1,189,2442,2442,2437,-62,-72,-89
1,189,2442,2442,2437,-62,-72,-85
1,189,2442,2442,2437,-62,-72,-80
1,189,2442,2442,2437,-62,-62,-89
1,189,2442,2442,2437,-62,-62,-85
1,189,2442,2442,2437,-62,-62,-80
1,189,2442,2442,2437,-57,-72,-89
1,189,2442,2442,2437,-57,-72,-85
1,189,2442,2442,2437,-57,-72,-80
1,189,2442,2442,2437,-57,-62,-89
1,189,2442,2442,2437,-57,-62,-85
1,189,2442,2442,2437,-57,-62,-80
1,189,2442,2442,2442,-62,-72,-79
1,189,2442,2442,2442,-62,-62,-79
1,189,2442,2442,2442,-57,-72,-79
1,189,2442,2442,2442,-57,-62,-79
1,175,2442,2447,2437,-59,-70,-88
1,175,2442,2447,2437,-59,-70,-87
1,175,2442,2447,2437,-58,-70,-88
1,175,2442,2447,2437,-58,-70,-87
1,175,2442,2447,2442,-59,-70,-89
1,175,2442,2447,2442,-59,-70,-86
1,175,2442,2447,2442,-58,-70,-89
1,175,2442,2447,2442,-58,-70,-86
1,187,2447,2442,2437,-63,-65,-83
1,179,2442,2442,2437,-53,-56,-82
1,179,2442,2442,2442,-53,-56,-83
1,179,2442,2442,2442,-53,-56,-82
1,179,2442,2452,2437,-53,-73,-82
1,179,2442,2452,2442,-53,-73,-83
1,179,2442,2452,2442,-53,-73,-82
1,274,2442,0,2447,-88,-66,100
1,274,2442,0,2457,-88,-79,100
1,268,2442,0,2447,-87,-66,100
1,268,2442,0,2452,-87,-67,100
1,261,2442,0,2452,-84,-79,100
1,261,2442,0,2452,-84,-73,100
1,261,2442,0,2452,-84,-70,100
1,288,2442,0,2457,-83,-81,100
1,288,2442,0,2457,-81,-81,100
1,283,2442,0,2447,-80,-64,100
1,283,2442,0,2447,-80,-63,100
1,283,2447,0,2447,-83,-64,100
1,283,2447,0,2447,-83,-63,100
1,105,2442,2442,0,-69,-66,100
1,105,2442,2442,0,-69,-65,100
1,105,2442,2442,0,-67,-66,100
1,105,2442,2442,0,-67,-65,100
1,186,2442,2442,0,-63,-70,100
1,186,2442,2442,0,-61,-70,100
1,186,2442,2447,0,-63,-69,100
1,186,2442,2447,0,-61,-69,100
1,155,2442,2442,2442,-62,-68,-84
1,155,2442,2442,2442,-62,-68,-82
1,155,2442,2442,2442,-62,-68,-79
1,155,2442,2442,2442,-61,-68,-84
1,155,2442,2442,2442,-61,-68,-82
1,155,2442,2442,2442,-61,-68,-79
1,155,2442,2447,2442,-62,-68,-84
1,155,2442,2447,2442,-62,-68,-82
1,155,2442,2447,2442,-62,-68,-79
1,155,2442,2447,2442,-61,-68,-84
1,155,2442,2447,2442,-61,-68,-82
1,155,2442,2447,2442,-61,-68,-79
1,184,2442,2442,2442,-46,-67,-81
1,184,2442,2442,2442,-46,-67,-80
1,184,2447,2442,2442,-52,-67,-81
1,184,2447,2442,2442,-52,-67,-80
1,184,2447,2442,2442,-51,-67,-81
1,184,2447,2442,2442,-51,-67,-80
1,134,2447,2447,0,-64,-72,100
1,201,2452,0,2452,-92,-64,100
1,201,2452,0,2452,-91,-64,100
1,201,2452,0,2452,-88,-64,100
1,201,2452,0,2452,-87,-64,100
1,201,2452,0,2457,-92,-70,100
1,201,2452,0,2457,-92,-68,100
1,201,2452,0,2457,-92,-64,100
1,201,2452,0,2457,-92,-61,100
1,201,2452,0,2457,-91,-70,100
1,201,2452,0,2457,-91,-68,100
1,201,2452,0,2457,-91,-64,100
1,201,2452,0,2457,-91,-61,100
1,201,2452,0,2457,-88,-70,100
1,201,2452,0,2457,-88,-68,100
1,201,2452,0,2457,-88,-64,100
1,201,2452,0,2457,-88,-61,100
1,201,2452,0,2457,-87,-70,100
1,201,2452,0,2457,-87,-68,100
1,201,2452,0,2457,-87,-64,100
1,201,2452,0,2457,-87,-61,100
1,209,2452,0,2452,-92,-66,100
1,209,2452,0,2452,-91,-66,100
1,209,2452,0,2452,-81,-66,100
1,209,2452,0,2457,-92,-68,100
1,209,2452,0,2457,-92,-65,100
1,209,2452,0,2457,-92,-64,100
1,209,2452,0,2457,-91,-68,100
1,209,2452,0,2457,-91,-65,100
1,209,2452,0,2457,-91,-64,100
1,209,2452,0,2457,-81,-68,100
1,209,2452,0,2457,-81,-65,100
1,209,2452,0,2457,-81,-64,100
1,212,2452,2452,2457,-91,-92,-60
1,212,2452,2452,2457,-91,-91,-60
1,212,2452,2452,2457,-91,-89,-60
1,212,2452,2452,2457,-91,-85,-60
1,212,2452,2452,2457,-90,-92,-60
1,212,2452,2452,2457,-90,-91,-60
1,212,2452,2452,2457,-90,-89,-60
1,212,2452,2452,2457,-90,-85,-60
1,212,2452,2452,2457,-89,-92,-60
1,212,2452,2452,2457,-89,-91,-60
1,212,2452,2452,2457,-89,-89,-60
1,212,2452,2452,2457,-89,-85,-60
1,212,2452,2452,2457,-87,-92,-60
1,212,2452,2452,2457,-87,-91,-60
1,212,2452,2452,2457,-87,-89,-60
1,212,2452,2452,2457,-87,-85,-60
1,212,2452,2452,2457,-86,-92,-60
1,212,2452,2452,2457,-86,-91,-60
1,212,2452,2452,2457,-86,-89,-60
1,212,2452,2452,2457,-86,-85,-60
1,212,2452,2452,2462,-91,-92,-65
1,212,2452,2452,2462,-91,-92,-61
1,212,2452,2452,2462,-91,-91,-65
1,212,2452,2452,2462,-91,-91,-61
1,212,2452,2452,2462,-91,-89,-65
1,212,2452,2452,2462,-91,-89,-61
1,212,2452,2452,2462,-91,-85,-65
1,212,2452,2452,2462,-91,-85,-61
1,212,2452,2452,2462,-90,-92,-65
1,212,2452,2452,2462,-90,-92,-61
1,212,2452,2452,2462,-90,-91,-65
1,212,2452,2452,2462,-90,-91,-61
1,212,2452,2452,2462,-90,-89,-65
1,212,2452,2452,2462,-90,-89,-61
1,212,2452,2452,2462,-90,-85,-65
1,212,2452,2452,2462,-90,-85,-61
1,212,2452,2452,2462,-89,-92,-65
1,212,2452,2452,2462,-89,-92,-61
1,212,2452,2452,2462,-89,-91,-65
1,212,2452,2452,2462,-89,-91,-61
1,212,2452,2452,2462,-89,-89,-65
1,212,2452,2452,2462,-89,-89,-61
1,212,2452,2452,2462,-89,-85,-65
1,212,2452,2452,2462,-89,-85,-61
1,212,2452,2452,2462,-87,-92,-65
1,212,2452,2452,2462,-87,-92,-61
1,212,2452,2452,2462,-87,-91,-65
1,212,2452,2452,2462,-87,-91,-61
1,212,2452,2452,2462,-87,-89,-65
1,212,2452,2452,2462,-87,-89,-61
1,212,2452,2452,2462,-87,-85,-65
1,212,2452,2452,2462,-87,-85,-61
1,212,2452,2452,2462,-86,-92,-65
1,212,2452,2452,2462,-86,-92,-61
1,212,2452,2452,2462,-86,-91,-65
1,212,2452,2452,2462,-86,-91,-61
1,212,2452,2452,2462,-86,-89,-65
1,212,2452,2452,2462,-86,-89,-61
1,212,2452,2452,2462,-86,-85,-65
1,212,2452,2452,2462,-86,-85,-61
1,212,2452,2457,2457,-91,-82,-60
1,212,2452,2457,2457,-90,-82,-60
1,212,2452,2457,2457,-89,-82,-60
1,212,2452,2457,2457,-87,-82,-60
1,212,2452,2457,2457,-86,-82,-60
1,212,2452,2457,2462,-91,-82,-65
1,212,2452,2457,2462,-91,-82,-61
1,212,2452,2457,2462,-90,-82,-65
1,212,2452,2457,2462,-90,-82,-61
1,212,2452,2457,2462,-89,-82,-65
1,212,2452,2457,2462,-89,-82,-61
1,212,2452,2457,2462,-87,-82,-65
1,212,2452,2457,2462,-87,-82,-61
1,212,2452,2457,2462,-86,-82,-65
1,212,2452,2457,2462,-86,-82,-61
1,212,2457,2452,2457,-82,-92,-60
1,212,2457,2452,2457,-82,-91,-60
1,212,2457,2452,2457,-82,-89,-60
1,212,2457,2452,2457,-82,-85,-60
1,212,2457,2452,2462,-82,-92,-65
1,212,2457,2452,2462,-82,-92,-61
1,212,2457,2452,2462,-82,-91,-65
1,212,2457,2452,2462,-82,-91,-61
1,212,2457,2452,2462,-82,-89,-65
1,212,2457,2452,2462,-82,-89,-61
1,212,2457,2452,2462,-82,-85,-65
1,212,2457,2452,2462,-82,-85,-61
1,212,2457,2457,2457,-82,-82,-60
1,212,2457,2457,2462,-82,-82,-65
1,212,2457,2457,2462,-82,-82,-61
1,211,2452,0,2452,-90,-66,100
1,211,2452,0,2457,-90,-68,100
1,211,2452,0,2457,-90,-64,100
1,211,2452,0,2462,-90,-68,100
1,205,2452,0,2457,-89,-72,100
1,205,2452,0,2457,-86,-72,100
1,205,2452,0,2462,-89,-70,100
1,205,2452,0,2462,-86,-70,100
1,207,2452,0,2452,-89,-71,100
1,207,2452,0,2452,-87,-71,100
1,207,2452,0,2452,-86,-71,100
1,207,2452,0,2457,-89,-73,100
1,207,2452,0,2457,-89,-67,100
1,207,2452,0,2457,-87,-73,100
1,207,2452,0,2457,-87,-67,100
1,207,2452,0,2457,-86,-73,100
1,207,2452,0,2457,-86,-67,100
1,207,2452,0,2462,-89,-78,100
1,207,2452,0,2462,-89,-75,100
1,207,2452,0,2462,-89,-73,100
1,207,2452,0,2462,-89,-72,100
1,207,2452,0,2462,-87,-78,100
1,207,2452,0,2462,-87,-75,100
1,207,2452,0,2462,-87,-73,100
1,207,2452,0,2462,-87,-72,100
1,207,2452,0,2462,-86,-78,100
1,207,2452,0,2462,-86,-75,100
1,207,2452,0,2462,-86,-73,100
1,207,2452,0,2462,-86,-72,100
1,210,2452,0,2457,-89,-71,100
1,210,2452,0,2457,-89,-70,100
1,210,2452,0,2457,-89,-68,100
1,210,2452,0,2462,-89,-81,100
1,210,2452,0,2462,-89,-76,100
1,213,2452,2452,2452,-89,-96,-76
1,213,2452,2452,2452,-89,-96,-67
1,213,2452,2452,2452,-89,-85,-76
1,213,2452,2452,2452,-89,-85,-67
1,213,2452,2452,2452,-88,-96,-76
1,213,2452,2452,2452,-88,-96,-67
1,213,2452,2452,2452,-88,-85,-76
1,213,2452,2452,2452,-88,-85,-67
1,213,2452,2452,2452,-87,-96,-76
1,213,2452,2452,2452,-87,-96,-67
1,213,2452,2452,2452,-87,-85,-76
1,213,2452,2452,2452,-87,-85,-67
1,213,2452,2452,2457,-89,-96,-71
1,213,2452,2452,2457,-89,-96,-64
1,213,2452,2452,2457,-89,-85,-71
1,213,2452,2452,2457,-89,-85,-64
1,213,2452,2452,2457,-88,-96,-71
1,213,2452,2452,2457,-88,-96,-64
1,213,2452,2452,2457,-88,-85,-71
1,213,2452,2452,2457,-88,-85,-64
1,213,2452,2452,2457,-87,-96,-71
1,213,2452,2452,2457,-87,-96,-64
1,213,2452,2452,2457,-87,-85,-71
1,213,2452,2452,2457,-87,-85,-64
1,197,2452,0,2452,-88,-77,100
1,197,2452,0,2457,-88,-80,100
1,197,2452,0,2457,-88,-78,100
1,197,2452,0,2457,-88,-77,100
1,197,2452,0,2457,-88,-76,100
1,202,2452,0,2452,-88,-76,100
1,202,2452,0,2452,-85,-76,100
1,202,2452,0,2457,-88,-69,100
1,202,2452,0,2457,-85,-69,100
1,202,2452,0,2462,-88,-78,100
1,202,2452,0,2462,-85,-78,100
1,203,2452,0,2457,-88,-65,100
1,203,2452,0,2457,-88,-64,100
1,203,2452,0,2457,-88,-62,100
1,203,2452,0,2457,-85,-65,100
1,203,2452,0,2457,-85,-64,100
1,203,2452,0,2457,-85,-62,100
1,203,2452,0,2457,-83,-65,100
1,203,2452,0,2457,-83,-64,100
1,203,2452,0,2457,-83,-62,100
1,206,2452,0,2452,-88,-73,100
1,206,2452,0,2457,-88,-72,100
1,200,2452,0,2452,-86,-73,100
1,200,2452,0,2457,-86,-71,100
1,200,2452,0,2462,-86,-79,100
1,66,2452,2462,0,-81,-58,100
1,66,2452,2462,0,-81,-57,100
1,66,2452,2462,0,-81,-53,100
1,66,2452,2462,0,-81,-52,100
1,66,2462,2462,0,-78,-58,100
1,66,2462,2462,0,-78,-57,100
1,66,2462,2462,0,-78,-53,100
1,66,2462,2462,0,-78,-52,100
1,66,2462,2462,0,-77,-58,100
1,66,2462,2462,0,-77,-57,100
1,66,2462,2462,0,-77,-53,100
1,66,2462,2462,0,-77,-52,100
1,66,2462,2462,0,-75,-58,100
1,66,2462,2462,0,-75,-57,100
1,66,2462,2462,0,-75,-53,100
1,66,2462,2462,0,-75,-52,100
1,41,2452,2457,0,-80,-64,100
1,41,2452,2457,0,-80,-57,100
1,41,2457,2457,0,-85,-64,100
1,41,2457,2457,0,-85,-57,100
1,41,2462,2457,0,-87,-64,100
1,41,2462,2457,0,-87,-57,100
1,41,2462,2457,0,-83,-64,100
1,41,2462,2457,0,-83,-57,100
1,41,2462,2457,0,-78,-64,100
1,41,2462,2457,0,-78,-57,100
1,74,2452,2452,0,-79,-59,100
1,74,2452,2462,0,-79,-70,100
1,74,2452,2462,0,-79,-58,100
1,74,2452,2462,0,-79,-53,100
1,74,2462,2452,0,-90,-59,100
1,74,2462,2462,0,-90,-70,100
1,74,2462,2462,0,-90,-58,100
1,74,2462,2462,0,-90,-53,100
1,11,2452,2457,0,-78,-78,100
1,11,2452,2457,0,-78,-72,100
1,11,2452,2457,0,-78,-64,100
1,11,2452,2462,0,-78,-71,100
1,11,2452,2462,0,-78,-66,100
1,11,2452,2462,0,-78,-61,100
1,11,2452,2462,0,-78,-59,100
1,11,2457,2457,0,-75,-78,100
1,11,2457,2457,0,-75,-72,100
1,11,2457,2457,0,-75,-64,100
1,11,2457,2462,0,-75,-71,100
1,11,2457,2462,0,-75,-66,100
1,11,2457,2462,0,-75,-61,100
1,11,2457,2462,0,-75,-59,100
1,11,2462,2457,0,-86,-78,100
1,11,2462,2457,0,-86,-72,100
1,11,2462,2457,0,-86,-64,100
1,11,2462,2457,0,-78,-78,100
1,11,2462,2457,0,-78,-72,100
1,11,2462,2457,0,-78,-64,100
1,11,2462,2462,0,-86,-71,100
1,11,2462,2462,0,-86,-66,100
1,11,2462,2462,0,-86,-61,100
1,11,2462,2462,0,-86,-59,100
1,11,2462,2462,0,-78,-71,100
1,11,2462,2462,0,-78,-66,100
1,11,2462,2462,0,-78,-61,100
1,11,2462,2462,0,-78,-59,100
1,67,2452,2452,0,-78,-62,100
1,67,2452,2457,0,-78,-57,100
1,67,2452,2462,0,-78,-57,100
1,67,2452,2462,0,-78,-51,100
1,67,2462,2452,0,-79,-62,100
1,67,2462,2452,0,-77,-62,100
1,67,2462,2457,0,-79,-57,100
1,67,2462,2457,0,-77,-57,100
1,67,2462,2462,0,-79,-57,100
1,67,2462,2462,0,-79,-51,100
1,67,2462,2462,0,-77,-57,100
1,67,2462,2462,0,-77,-51,100
1,50,2452,2457,2462,-76,-57,-93
1,50,2452,2462,2462,-76,-63,-93
1,50,2452,2462,2462,-76,-59,-93
1,50,2452,2462,2462,-76,-58,-93
1,50,2452,2462,2462,-76,-54,-93
1,50,2452,2462,2462,-76,-46,-93
1,50,2457,2457,2462,-77,-57,-93
1,50,2457,2462,2462,-77,-63,-93
1,50,2457,2462,2462,-77,-59,-93
1,50,2457,2462,2462,-77,-58,-93
1,50,2457,2462,2462,-77,-54,-93
1,50,2457,2462,2462,-77,-46,-93
1,50,2462,2457,2462,-90,-57,-93
1,50,2462,2457,2462,-82,-57,-93
1,50,2462,2457,2462,-78,-57,-93
1,50,2462,2457,2462,-76,-57,-93
1,50,2462,2457,2462,-75,-57,-93
1,50,2462,2462,2462,-90,-63,-93
1,50,2462,2462,2462,-90,-59,-93
1,50,2462,2462,2462,-90,-58,-93
1,50,2462,2462,2462,-90,-54,-93
1,50,2462,2462,2462,-90,-46,-93
1,50,2462,2462,2462,-82,-63,-93
1,50,2462,2462,2462,-82,-59,-93
1,50,2462,2462,2462,-82,-58,-93
1,50,2462,2462,2462,-82,-54,-93
1,50,2462,2462,2462,-82,-46,-93
1,50,2462,2462,2462,-78,-63,-93
1,50,2462,2462,2462,-78,-59,-93
1,50,2462,2462,2462,-78,-58,-93
1,50,2462,2462,2462,-78,-54,-93
1,50,2462,2462,2462,-78,-46,-93
1,50,2462,2462,2462,-76,-63,-93
1,50,2462,2462,2462,-76,-59,-93
1,50,2462,2462,2462,-76,-58,-93
1,50,2462,2462,2462,-76,-54,-93
