ssid,channel,source,signal_strength,floorid,timestamp,roomid,duplication_count
1,2462,cap1,-80,42,2023-12-13 16:21:03,214,6
2,2462,cap1,-83,42,2023-12-13 16:21:03,214,7
1,2462,cap1,-80,42,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,42,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,42,2023-12-13 16:21:03,214,6
2,2462,cap1,-76,42,2023-12-13 16:21:03,214,6
2,2462,cap2,-55,42,2023-12-13 16:21:03,214,10
1,2462,cap2,-53,42,2023-12-13 16:21:03,214,9
2,2462,cap2,-55,42,2023-12-13 16:21:03,214,10
2,2462,cap1,-76,42,2023-12-13 16:21:03,214,6
1,2462,cap2,-53,42,2023-12-13 16:21:03,214,9
2,2462,cap2,-55,42,2023-12-13 16:21:03,214,10
2,2462,cap1,-76,42,2023-12-13 16:21:03,214,6
2,2452,cap1,-78,42,2023-12-13 16:21:03,214,6
2,2452,cap1,-78,42,2023-12-13 16:21:03,214,6
1,2462,cap1,-78,42,2023-12-13 16:21:03,214,11
2,2452,cap1,-78,42,2023-12-13 16:21:03,214,6
1,2462,cap1,-78,42,2023-12-13 16:21:03,214,11
2,2452,cap1,-78,42,2023-12-13 16:21:03,214,6
2,2452,cap1,-78,42,2023-12-13 16:21:03,214,6
2,2452,cap1,-78,42,2023-12-13 16:21:03,214,6
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2452,cap2,-54,33,2023-12-13 16:21:03,214,11
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
2,2462,cap2,-67,33,2023-12-13 16:21:03,214,6
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
2,2462,cap2,-67,33,2023-12-13 16:21:03,214,6
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
2,2462,cap2,-67,33,2023-12-13 16:21:03,214,6
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
1,2457,cap2,-63,33,2023-12-13 16:21:03,214,8
2,2462,cap2,-67,33,2023-12-13 16:21:03,214,6
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
1,2457,cap1,-77,33,2023-12-13 16:21:03,214,7
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,33,2023-12-13 16:21:03,214,7
2,2462,cap2,-62,33,2023-12-13 16:21:03,214,6
2,2462,cap2,-62,33,2023-12-13 16:21:03,214,6
2,2462,cap2,-62,33,2023-12-13 16:21:03,214,6
2,2462,cap2,-67,33,2023-12-13 16:21:03,214,6
2,2462,cap2,-67,33,2023-12-13 16:21:03,214,6
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2462,cap2,-62,33,2023-12-13 16:21:03,214,6
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2462,cap2,-62,33,2023-12-13 16:21:03,214,6
2,2462,cap2,-62,33,2023-12-13 16:21:03,214,6
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2462,cap2,-65,33,2023-12-13 16:21:03,214,7
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
2,2457,cap1,-84,33,2023-12-13 16:21:03,214,13
1,2462,cap1,-77,24,2023-12-13 16:21:03,214,6
1,2462,cap1,-77,24,2023-12-13 16:21:03,214,6
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-77,24,2023-12-13 16:21:03,214,6
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
2,2462,cap1,-82,24,2023-12-13 16:21:03,214,6
2,2462,cap1,-82,24,2023-12-13 16:21:03,214,6
2,2462,cap1,-82,24,2023-12-13 16:21:03,214,6
1,2462,cap1,-77,24,2023-12-13 16:21:03,214,6
1,2462,cap1,-77,24,2023-12-13 16:21:03,214,6
1,2462,cap1,-77,24,2023-12-13 16:21:03,214,6
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-82,24,2023-12-13 16:21:03,214,6
2,2462,cap1,-82,24,2023-12-13 16:21:03,214,6
2,2462,cap1,-82,24,2023-12-13 16:21:03,214,6
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2457,cap2,-61,24,2023-12-13 16:21:03,214,7
1,2457,cap1,-77,24,2023-12-13 16:21:03,214,9
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2457,cap1,-76,24,2023-12-13 16:21:03,214,12
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap2,-54,24,2023-12-13 16:21:03,214,10
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-84,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
2,2462,cap2,-55,24,2023-12-13 16:21:03,214,7
1,2462,cap2,-58,24,2023-12-13 16:21:03,214,11
1,2462,cap1,-83,24,2023-12-13 16:21:03,214,10
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
2,2462,cap1,-86,24,2023-12-13 16:21:03,214,15
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-83,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-83,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-83,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
2,2462,cap1,-82,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
2,2462,cap1,-82,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
2,2462,cap1,-82,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
2,2462,cap1,-82,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
2,2462,cap1,-82,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
2,2462,cap1,-82,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap2,-52,7,2023-12-13 16:21:03,214,7
1,2462,cap2,-45,7,2023-12-13 16:21:03,214,6
2,2462,cap2,-53,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-90,7,2023-12-13 16:21:03,214,13
1,2462,cap2,-45,7,2023-12-13 16:21:03,214,6
2,2462,cap2,-53,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-45,7,2023-12-13 16:21:03,214,6
2,2462,cap2,-53,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-83,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-83,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-45,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-83,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-51,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-51,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,7,2023-12-13 16:21:03,214,6
1,2462,cap2,-51,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-54,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-80,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,7,2023-12-13 16:21:03,214,6
2,2462,cap2,-53,7,2023-12-13 16:21:03,214,6
2,2462,cap2,-53,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,7,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,7,2023-12-13 16:21:03,214,6
2,2462,cap2,-53,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-80,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-51,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-51,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap2,-51,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
2,2462,cap1,-79,7,2023-12-13 16:21:03,214,14
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
1,2462,cap2,-45,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
1,2462,cap2,-45,7,2023-12-13 16:21:03,214,6
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-87,7,2023-12-13 16:21:03,214,10
1,2462,cap1,-81,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-81,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-81,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap2,-58,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap2,-58,8,2023-12-13 16:21:03,214,6
2,2462,cap2,-58,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap2,-58,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
2,2462,cap1,-83,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-79,8,2023-12-13 16:21:03,214,6
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap2,-51,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-79,8,2023-12-13 16:21:03,214,6
1,2462,cap1,-79,8,2023-12-13 16:21:03,214,6
1,2462,cap1,-79,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-88,8,2023-12-13 16:21:03,214,6
1,2462,cap1,-79,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-88,8,2023-12-13 16:21:03,214,6
1,2462,cap1,-79,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-88,8,2023-12-13 16:21:03,214,6
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-88,8,2023-12-13 16:21:03,214,6
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-88,8,2023-12-13 16:21:03,214,6
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-88,8,2023-12-13 16:21:03,214,6
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
1,2462,cap1,-84,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
2,2462,cap1,-89,8,2023-12-13 16:21:03,214,12
1,2462,cap1,-81,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
2,2462,cap2,-58,8,2023-12-13 16:21:03,214,6
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
2,2462,cap2,-58,8,2023-12-13 16:21:03,214,6
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap1,-81,8,2023-12-13 16:21:03,214,6
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-81,8,2023-12-13 16:21:03,214,6
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
1,2462,cap1,-74,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-82,8,2023-12-13 16:21:03,214,7
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
2,2462,cap1,-87,8,2023-12-13 16:21:03,214,9
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
1,2462,cap2,-46,8,2023-12-13 16:21:03,214,10
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
2,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-52,15,2023-12-13 16:21:03,214,8
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-52,15,2023-12-13 16:21:03,214,8
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-52,15,2023-12-13 16:21:03,214,8
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
1,2462,cap2,-52,15,2023-12-13 16:21:03,214,8
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
1,2457,cap1,-75,15,2023-12-13 16:21:03,214,11
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
1,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
1,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
1,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
1,2457,cap1,-72,15,2023-12-13 16:21:03,214,7
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
1,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap2,-50,15,2023-12-13 16:21:03,214,14
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
1,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
1,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
1,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
1,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
1,2462,cap1,-80,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-55,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-78,15,2023-12-13 16:21:03,214,12
2,2462,cap2,-55,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-55,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap2,-55,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
2,2462,cap1,-81,15,2023-12-13 16:21:03,214,6
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
2,2462,cap2,-49,15,2023-12-13 16:21:03,214,9
1,2462,cap2,-53,15,2023-12-13 16:21:03,214,12
