timestamp,TechnoCamon_20,Xiaomi_10T,Xiaomipoco_X3
2024-04-11 16:12:51,,,-57.0
2024-04-11 16:12:52,,,-57.0
2024-04-11 16:12:53,,,-57.0
2024-04-11 16:13:00,-59.0,,-57.0
2024-04-11 16:13:02,-59.0,,-57.0
2024-04-11 16:13:04,,,-62.0
2024-04-11 16:13:06,,,-62.0
2024-04-11 16:13:13,-58.0,,-62.0
2024-04-11 16:13:14,-58.0,,-62.0
2024-04-11 16:13:15,-58.0,,-62.0
2024-04-11 16:13:21,-58.0,,-60.0
2024-04-11 16:13:22,,,-60.0
2024-04-11 16:13:23,,,-60.0
2024-04-11 16:13:26,-58.0,,
2024-04-11 16:13:28,-58.0,,
2024-04-11 16:13:30,,,-61.0
2024-04-11 16:13:39,-60.0,,-60.0
2024-04-11 16:13:40,-60.0,,-60.0
2024-04-11 16:13:41,,,-60.0
2024-04-11 16:13:44,-58.0,,-60.0
2024-04-11 16:13:46,,,-60.0
2024-04-11 16:13:47,,,-60.0
2024-04-11 16:13:52,-58.0,,-61.0
2024-04-11 16:13:54,,,-61.0
2024-04-11 16:13:57,-57.0,,
2024-04-11 16:14:01,,-67.0,-57.0
2024-04-11 16:14:02,,,-57.0
2024-04-11 16:14:03,,,-57.0
2024-04-11 16:14:06,,,-61.0
2024-04-11 16:14:09,,,-60.0
2024-04-11 16:14:10,,,-60.0
2024-04-11 16:14:12,,,-60.0
2024-04-11 16:14:14,-57.0,,
2024-04-11 16:14:16,-57.0,,
2024-04-11 16:14:18,-58.0,,-59.0
2024-04-11 16:14:20,-58.0,,-59.0
2024-04-11 16:14:22,-54.0,,-56.0
2024-04-11 16:14:24,,,-56.0
2024-04-11 16:14:27,-58.0,,-59.0
2024-04-11 16:14:28,-58.0,,-59.0
2024-04-11 16:14:29,-58.0,,-59.0
2024-04-11 16:14:31,-57.0,,
2024-04-11 16:14:32,-57.0,,
2024-04-11 16:14:36,,,-60.0
2024-04-11 16:14:37,,,-60.0
2024-04-11 16:14:39,,,-60.0
2024-04-11 16:14:40,,,-61.0
2024-04-11 16:14:47,-53.0,,
2024-04-11 16:14:50,,-69.0,
2024-04-11 16:14:54,-58.0,,-60.0
