ssid,channel,source,signal_strength,floorid,roomid
2,2422,cap1,-76,316,111
2,2422,cap1,-75,354,111
2,2422,cap1,-73,57,214
2,2422,cap1,-73,63,214
2,2422,cap1,-72,63,214
2,2422,cap1,-71,63,214
2,2422,cap2,-69,19,214
2,2422,cap2,-65,56,214
2,2422,cap2,-63,57,214
2,2422,cap2,-60,58,214
2,2422,cap2,-59,75,214
2,2422,cap3,-85,232,111
2,2422,cap3,-81,232,111
2,2422,cap3,-81,251,111
2,2422,cap3,-81,287,111
2,2422,cap3,-80,232,111
2,2422,cap3,-80,263,111
2,2422,cap3,-80,286,111
2,2422,cap3,-79,269,111
2,2422,cap3,-79,288,111
2,2422,cap3,-78,228,111
2,2422,cap3,-78,248,111
2,2422,cap3,-78,263,111
2,2422,cap3,-78,286,111
2,2422,cap3,-78,287,111
2,2422,cap3,-78,288,111
2,2422,cap3,-78,297,111
2,2422,cap3,-78,313,111
2,2422,cap3,-77,220,111
2,2422,cap3,-77,243,111
2,2422,cap3,-77,247,111
2,2422,cap3,-77,263,111
2,2422,cap3,-77,274,111
2,2422,cap3,-77,286,111
2,2422,cap3,-77,287,111
2,2422,cap3,-77,288,111
2,2422,cap3,-77,289,111
2,2422,cap3,-77,322,111
2,2422,cap3,-76,264,111
2,2422,cap3,-76,269,111
2,2422,cap3,-76,282,111
2,2422,cap3,-76,286,111
2,2422,cap3,-76,289,111
2,2422,cap3,-75,215,111
2,2422,cap3,-75,227,111
2,2422,cap3,-75,228,111
2,2422,cap3,-75,248,111
2,2422,cap3,-75,249,111
2,2422,cap3,-75,256,111
2,2422,cap3,-75,263,111
2,2422,cap3,-75,264,111
2,2422,cap3,-74,240,111
2,2422,cap3,-74,248,111
2,2422,cap3,-74,249,111
2,2422,cap3,-74,250,111
2,2422,cap3,-74,256,111
2,2422,cap3,-74,259,111
2,2422,cap3,-74,264,111
