floorid,roomid,channel,ssid,cap1,cap2,cap3
69,214,2462,Vivo Y21T,,-47,
69,214,2462,Xiaomi,,-38,
69,214,2462,Xiaomi,,-43,
69,214,2457,Vivo Y21T,,-47,
69,214,2462,Xiaomi,,-42,
69,214,2447,Vivo Y21T,,-65,
69,214,2462,Xiaomi,,-54,
69,214,2447,Vivo Y21T,,-63,
69,214,2452,Xiaomi,,-44,
69,214,2462,Vivo Y21T,,-50,
69,214,2462,Xiaomi,,-39,
69,214,2462,Vivo Y21T,,-50,
69,214,2462,Xiaomi,,-39,
69,214,2457,Vivo Y21T,,-56,
69,214,2457,Xiaomi,,-43,
69,214,2457,Vivo Y21T,,-51,
69,214,2462,Xiaomi,,-45,
69,214,2457,Vivo Y21T,,-51,
69,214,2462,Xiaomi,,-45,
69,214,2457,Vivo Y21T,,-51,
69,214,2462,Xiaomi,,-45,
69,214,2457,Vivo Y21T,,-49,
69,214,2457,Xiaomi,,-40,
69,214,2462,Vivo Y21T,,-47,
69,214,2462,Xiaomi,,-39,
69,214,2457,Xiaomi,,-53,
69,214,2457,Vivo Y21T,,-48,
69,214,2457,Xiaomi,,-53,
69,214,2457,Vivo Y21T,,-48,
69,214,2457,Xiaomi,,-53,
69,214,2447,Vivo Y21T,,-62,
69,214,2457,Xiaomi,,-53,
69,214,2462,Vivo Y21T,,-54,
69,214,2457,Xiaomi,,-53,
69,214,2462,Vivo Y21T,,-54,
69,214,2457,Xiaomi,,-53,
69,214,2457,Vivo Y21T,,-47,
69,214,2457,Xiaomi,,-53,
69,214,2462,Vivo Y21T,,-53,
69,214,2457,Xiaomi,,-44,
69,214,2457,Vivo Y21T,,-48,
69,214,2457,Xiaomi,,-44,
69,214,2452,Xiaomi,,-51,
69,214,2462,Xiaomi,,-47,
69,214,2462,Vivo Y21T,,-47,
69,214,2462,Xiaomi,,-39,
69,214,2462,Vivo Y21T,,-47,
69,214,2462,Xiaomi,,-39,
69,214,2462,Vivo Y21T,,-44,
69,214,2462,Xiaomi,,-60,
69,214,2462,Vivo Y21T,,-44,
69,214,2462,Xiaomi,,-60,
69,214,2462,Vivo Y21T,,-44,
69,214,2462,Xiaomi,,-60,
69,214,2447,Vivo Y21T,,-58,
69,214,2462,Xiaomi,,-47,
69,214,2462,Vivo Y21T,,-49,
69,214,2462,Xiaomi,,-47,
69,214,2462,Vivo Y21T,,-49,
69,214,2457,Vivo Y21T,,-54,
69,214,2462,Vivo Y21T,-86,,
69,214,2452,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-86,,
69,214,2462,Xiaomi,-66,,
69,214,2462,Vivo Y21T,-75,,
69,214,2462,Xiaomi,-66,,
69,214,2462,Vivo Y21T,-75,,
69,214,2462,Xiaomi,-66,,
69,214,2452,Vivo Y21T,-76,,
69,214,2452,Xiaomi,-75,,
69,214,2462,Vivo Y21T,-73,,
69,214,2462,Xiaomi,-79,,
69,214,2462,Vivo Y21T,-73,,
69,214,2462,Xiaomi,-79,,
69,214,2462,Vivo Y21T,-75,,
69,214,2462,Vivo Y21T,-73,,
69,214,2462,Vivo Y21T,-77,,
69,214,2462,Xiaomi,-73,,
69,214,2452,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-82,,
69,214,2462,Xiaomi,-76,,
69,214,2457,Vivo Y21T,-74,,
69,214,2462,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-74,,
69,214,2462,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-74,,
69,214,2462,Vivo Y21T,,-44,
69,214,2462,Xiaomi,-79,,
69,214,2462,Xiaomi,-73,,
69,214,2462,Vivo Y21T,-86,,
69,214,2462,Xiaomi,-73,,
69,214,2462,Xiaomi,-76,,
69,214,2457,Vivo Y21T,-73,,
69,214,2462,Xiaomi,-75,,
69,214,2462,Vivo Y21T,-77,,
69,214,2462,Xiaomi,-75,,
69,214,2462,Vivo Y21T,-77,,
69,214,2462,Xiaomi,-75,,
69,214,2462,Vivo Y21T,-77,,
69,214,2452,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-64,,
69,214,2462,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-64,,
69,214,2462,Vivo Y21T,-64,,
69,214,2457,Vivo Y21T,-73,,
69,214,2457,Vivo Y21T,-73,,
69,214,2462,Xiaomi,-76,,
69,214,2457,Vivo Y21T,-73,,
69,214,2462,Xiaomi,-76,,
69,214,2452,Vivo Y21T,-75,,
69,214,2462,Xiaomi,-73,,
69,214,2462,Vivo Y21T,-76,,
69,214,2462,Xiaomi,-76,,
69,214,2457,Xiaomi,-76,,
69,214,2462,Vivo Y21T,-76,,
69,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-79,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-79,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-79,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-79,,
70,214,2462,Vivo Y21T,-82,,
70,214,2457,Xiaomi,-73,,
70,214,2462,Vivo Y21T,-82,,
70,214,2457,Xiaomi,-73,,
70,214,2462,Vivo Y21T,-82,,
70,214,2457,Xiaomi,-73,,
70,214,2457,Vivo Y21T,-76,,
70,214,2457,Xiaomi,-72,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Vivo Y21T,-84,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Vivo Y21T,-77,,
70,214,2462,Vivo Y21T,-77,,
70,214,2462,Vivo Y21T,-77,,
70,214,2462,Vivo Y21T,-77,,
70,214,2462,Vivo Y21T,-77,,
70,214,2462,Vivo Y21T,-77,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-84,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-81,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Xiaomi,-72,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Xiaomi,-72,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Xiaomi,-72,,
70,214,2462,Vivo Y21T,-88,,
70,214,2462,Xiaomi,-76,,
70,214,2462,Vivo Y21T,-84,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-77,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-77,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-77,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-77,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-79,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Xiaomi,-79,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-81,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-81,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-81,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Vivo Y21T,-78,,
70,214,2462,Xiaomi,-79,,
70,214,2462,Vivo Y21T,-78,,
70,214,2457,Xiaomi,-80,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-76,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-74,,
70,214,2457,Vivo Y21T,-76,,
70,214,2462,Xiaomi,-74,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,-89,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Xiaomi,-74,,
70,214,2462,Xiaomi,-83,,
70,214,2462,Vivo Y21T,,-51,
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Vivo Y21T,,-62,
70,214,2457,Xiaomi,,-61,
70,214,2457,Vivo Y21T,,-51,
70,214,2462,Xiaomi,,-47,
70,214,2457,Vivo Y21T,,-51,
70,214,2462,Xiaomi,,-47,
70,214,2462,Vivo Y21T,,,-95
70,214,2457,Vivo Y21T,,-51,
70,214,2447,Vivo Y21T,,-63,
70,214,2452,Xiaomi,,-49,
70,214,2457,Vivo Y21T,,-45,
70,214,2462,Xiaomi,,-41,
70,214,2462,Vivo Y21T,,-47,
70,214,2462,Xiaomi,,-41,
70,214,2462,Xiaomi,,-47,
70,214,2462,Vivo Y21T,,-47,
70,214,2462,Vivo Y21T,,-62,
70,214,2462,Vivo Y21T,,-62,
70,214,2447,Vivo Y21T,,-70,
70,214,2452,Xiaomi,,-56,
70,214,2447,Vivo Y21T,,-70,
70,214,2452,Xiaomi,,-56,
70,214,2462,Vivo Y21T,,-51,
70,214,2452,Xiaomi,,-56,
70,214,2462,Xiaomi,,-53,
70,214,2462,Vivo Y21T,,-51,
70,214,2462,Vivo Y21T,,-51,
70,214,2452,Xiaomi,,-56,
70,214,2462,Vivo Y21T,,-51,
70,214,2447,Xiaomi,,-68,
70,214,2452,Vivo Y21T,,-56,
70,214,2462,Xiaomi,,-53,
70,214,2452,Xiaomi,,-56,
70,214,2447,Xiaomi,,-68,
70,214,2447,Xiaomi,,-64,
70,214,2462,Xiaomi,,-54,
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Xiaomi,,,-89
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Xiaomi,,,-99
70,214,2462,Xiaomi,,,-99
70,214,2462,Xiaomi,,,-99
70,214,2462,Xiaomi,,,-89
70,214,2462,Xiaomi,,,-99
70,214,2462,Xiaomi,,,-89
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Xiaomi,,,-89
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Xiaomi,,,-89
70,214,2462,Xiaomi,,,-99
70,214,2447,Vivo Y21T,,-63,
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Vivo Y21T,,,-95
70,214,2462,Vivo Y21T,,-45,
70,214,2462,Xiaomi,,-54,
70,214,2462,Vivo Y21T,,-45,
70,214,2462,Xiaomi,,-54,
70,214,2462,Vivo Y21T,,-45,
70,214,2447,Xiaomi,,-67,
70,214,2462,Xiaomi,,,-89
70,214,2462,Vivo Y21T,,-45,
70,214,2462,Xiaomi,,-46,
70,214,2462,Vivo Y21T,,-51,
70,214,2447,Xiaomi,,-68,
70,214,2462,Vivo Y21T,,-51,
70,214,2457,Xiaomi,,-58,
70,214,2457,Vivo Y21T,,-48,
70,214,2462,Xiaomi,,-46,
70,214,2462,Vivo Y21T,,-48,
70,214,2462,Xiaomi,,-53,
70,214,2462,Vivo Y21T,,-48,
70,214,2462,Vivo Y21T,,-46,
70,214,2462,Xiaomi,,-49,
70,214,2462,Vivo Y21T,,-46,
70,214,2462,Xiaomi,,-49,
70,214,2447,Vivo Y21T,,-63,
70,214,2462,Xiaomi,,-49,
70,214,2462,Xiaomi,,-41,
70,214,2462,Vivo Y21T,,-49,
70,214,2462,Vivo Y21T,,-49,
70,214,2462,Xiaomi,,-49,
70,214,2462,Vivo Y21T,,-49,
70,214,2462,Xiaomi,,-49,
70,214,2462,Vivo Y21T,,-49,
70,214,2462,Xiaomi,,-48,
70,214,2462,Xiaomi,,-49,
70,214,2462,Xiaomi,,-49,
70,214,2462,Vivo Y21T,,-46,
70,214,2462,Vivo Y21T,,-47,
70,214,2457,Xiaomi,,-53,
70,214,2457,Vivo Y21T,,-51,
70,214,2457,Xiaomi,,-53,
70,214,2462,Vivo Y21T,,-51,
70,214,2457,Xiaomi,,-53,
70,214,2462,Vivo Y21T,,-51,
70,214,2457,Xiaomi,,-53,
70,214,2447,Vivo Y21T,,-64,
70,214,2462,Xiaomi,,-50,
70,214,2462,Vivo Y21T,,-47,
70,214,2462,Xiaomi,,-50,
70,214,2462,Vivo Y21T,,-47,
70,214,2462,Xiaomi,,-50,
70,214,2462,Vivo Y21T,,-47,
70,214,2462,Xiaomi,,-50,
70,214,2462,Vivo Y21T,,-51,
70,214,2462,Xiaomi,,-48,
70,214,2462,Xiaomi,,,-89
70,214,2462,Xiaomi,,-48,
70,214,2457,Xiaomi,,-48,
70,214,2462,Vivo Y21T,,-46,
70,214,2457,Xiaomi,,-48,
70,214,2452,Vivo Y21T,,-67,
70,214,2452,Xiaomi,,-53,
70,214,2462,Vivo Y21T,,-57,
70,214,2462,Vivo Y21T,,-46,
70,214,2457,Xiaomi,,-49,
70,214,2457,Xiaomi,,-49,
70,214,2462,Vivo Y21T,,-57,
70,214,2457,Xiaomi,,-49,
70,214,2447,Vivo Y21T,,-66,
70,214,2457,Xiaomi,,-48,
70,214,2462,Vivo Y21T,,-51,
70,214,2462,Vivo Y21T,,-57,
70,214,2462,Vivo Y21T,,-51,
70,214,2457,Xiaomi,,-48,
70,214,2457,Vivo Y21T,,-51,
70,214,2462,Vivo Y21T,,-51,
70,214,2447,Xiaomi,,-62,
70,214,2447,Vivo Y21T,,-65,
70,214,2462,Xiaomi,,-46,
70,214,2447,Xiaomi,,-59,
70,214,2462,Xiaomi,,-46,
70,214,2462,Vivo Y21T,,-49,
70,214,2462,Xiaomi,,-46,
70,214,2462,Vivo Y21T,,-49,
70,214,2457,Xiaomi,,-48,
70,214,2457,Vivo Y21T,,-47,
70,214,2457,Xiaomi,,-48,
70,214,2462,Vivo Y21T,,-51,
70,214,2457,Xiaomi,,-48,
70,214,2462,Xiaomi,,-41,
70,214,2462,Vivo Y21T,,-49,
71,214,2462,Vivo Y21T,,-65,
71,214,2462,Xiaomi,,-61,
71,214,2462,Vivo Y21T,,-65,
71,214,2462,Xiaomi,,-61,
71,214,2462,Vivo Y21T,,-65,
71,214,2452,Xiaomi,,-69,
71,214,2462,Vivo Y21T,,-65,
71,214,2462,Xiaomi,,-59,
71,214,2462,Xiaomi,,-59,
71,214,2457,Vivo Y21T,,-81,
71,214,2457,Xiaomi,,-56,
71,214,2462,Xiaomi,,-67,
71,214,2462,Vivo Y21T,,-80,
71,214,2462,Vivo Y21T,,-80,
71,214,2462,Xiaomi,,-67,
71,214,2462,Vivo Y21T,,-80,
71,214,2462,Xiaomi,,-63,
71,214,2452,Vivo Y21T,,-77,
71,214,2462,Xiaomi,,-63,
71,214,2452,Vivo Y21T,,-77,
71,214,2462,Xiaomi,,-63,
71,214,2452,Vivo Y21T,,-77,
71,214,2462,Xiaomi,,-63,
71,214,2457,Vivo Y21T,,-63,
71,214,2452,Vivo Y21T,,-77,
71,214,2457,Vivo Y21T,,-81,
71,214,2457,Xiaomi,,-74,
71,214,2457,Vivo Y21T,,-81,
71,214,2457,Xiaomi,,-74,
71,214,2457,Vivo Y21T,,-81,
71,214,2457,Xiaomi,,-74,
71,214,2462,Xiaomi,,-61,
71,214,2462,Vivo Y21T,,-83,
71,214,2462,Xiaomi,,-61,
71,214,2462,Vivo Y21T,,-83,
71,214,2462,Xiaomi,,-61,
71,214,2462,Vivo Y21T,,-83,
71,214,2457,Xiaomi,,-74,
71,214,2462,Xiaomi,,-67,
71,214,2457,Xiaomi,,-62,
71,214,2462,Vivo Y21T,,-65,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2457,Vivo Y21T,-78,,
71,214,2452,Xiaomi,-71,,
71,214,2462,Vivo Y21T,-75,,
71,214,2462,Xiaomi,-77,,
71,214,2462,Vivo Y21T,-75,,
71,214,2462,Xiaomi,-77,,
71,214,2462,Vivo Y21T,-75,,
71,214,2452,Xiaomi,-73,,
71,214,2462,Vivo Y21T,-81,,
71,214,2462,Xiaomi,-74,,
71,214,2462,Vivo Y21T,-81,,
71,214,2462,Xiaomi,-74,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Vivo Y21T,-81,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-74,,
71,214,2452,Xiaomi,-70,,
71,214,2457,Xiaomi,,-65,
71,214,2462,Vivo Y21T,,-77,
71,214,2457,Xiaomi,,-65,
71,214,2462,Vivo Y21T,,-77,
71,214,2457,Xiaomi,,-65,
71,214,2452,Vivo Y21T,,-74,
71,214,2457,Xiaomi,,-65,
71,214,2457,Xiaomi,,-70,
71,214,2462,Vivo Y21T,,-73,
71,214,2457,Xiaomi,,-70,
71,214,2457,Vivo Y21T,,-73,
71,214,2457,Xiaomi,,-70,
71,214,2462,Vivo Y21T,,-64,
71,214,2457,Xiaomi,,-62,
71,214,2462,Vivo Y21T,,-64,
71,214,2457,Xiaomi,,-62,
71,214,2462,Vivo Y21T,,-64,
71,214,2457,Vivo Y21T,,-69,
71,214,2462,Vivo Y21T,,-62,
71,214,2462,Xiaomi,,-60,
71,214,2462,Xiaomi,,-66,
71,214,2462,Vivo Y21T,-88,,
71,214,2452,Xiaomi,-70,,
71,214,2462,Vivo Y21T,-88,,
71,214,2452,Xiaomi,-70,,
71,214,2457,Vivo Y21T,-76,,
71,214,2462,Xiaomi,-83,,
71,214,2457,Vivo Y21T,-76,,
71,214,2462,Xiaomi,,-63,
71,214,2462,Vivo Y21T,-88,,
71,214,2462,Vivo Y21T,,-69,
71,214,2462,Vivo Y21T,,-69,
71,214,2462,Xiaomi,,-63,
71,214,2462,Vivo Y21T,,-69,
71,214,2462,Xiaomi,,-60,
71,214,2457,Vivo Y21T,,-73,
71,214,2462,Xiaomi,,-60,
71,214,2457,Vivo Y21T,,-73,
71,214,2462,Xiaomi,,-60,
71,214,2462,Xiaomi,,-63,
71,214,2462,Vivo Y21T,,-64,
71,214,2462,Xiaomi,-79,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-69,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-69,
71,214,2462,Xiaomi,,-62,
71,214,2462,Xiaomi,,-66,
71,214,2462,Vivo Y21T,,-64,
71,214,2462,Xiaomi,,-66,
71,214,2462,Vivo Y21T,,-64,
71,214,2457,Vivo Y21T,-70,,
71,214,2462,Xiaomi,-69,,
71,214,2457,Vivo Y21T,-70,,
71,214,2462,Xiaomi,-69,,
71,214,2462,Xiaomi,-69,,
71,214,2457,Vivo Y21T,-70,,
71,214,2462,Vivo Y21T,-70,,
71,214,2462,Xiaomi,-72,,
71,214,2457,Vivo Y21T,,-67,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-67,
71,214,2462,Xiaomi,,-62,
71,214,2462,Xiaomi,,-61,
71,214,2462,Vivo Y21T,,-65,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-68,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-68,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-68,
71,214,2462,Vivo Y21T,-70,,
71,214,2462,Xiaomi,,-65,
71,214,2462,Xiaomi,,-65,
71,214,2462,Vivo Y21T,,-70,
71,214,2462,Xiaomi,,-65,
71,214,2462,Vivo Y21T,,-70,
71,214,2457,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-67,
71,214,2462,Xiaomi,,-62,
71,214,2457,Vivo Y21T,,-67,
71,214,2457,Vivo Y21T,,-68,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-72,,
71,214,2462,Xiaomi,-72,,
71,214,2462,Vivo Y21T,-71,,
71,214,2462,Xiaomi,-69,,
71,214,2462,Vivo Y21T,-71,,
71,214,2462,Xiaomi,-69,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-79,,
71,214,2462,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-69,,
71,214,2462,Vivo Y21T,-71,,
71,214,2457,Xiaomi,-72,,
71,214,2457,Vivo Y21T,-72,,
71,214,2462,Xiaomi,-78,,
71,214,2462,Vivo Y21T,-76,,
71,214,2462,Vivo Y21T,-76,,
71,214,2462,Xiaomi,-78,,
71,214,2457,Vivo Y21T,-71,,
71,214,2457,Xiaomi,-66,,
71,214,2457,Vivo Y21T,-71,,
71,214,2457,Xiaomi,-66,,
71,214,2462,Vivo Y21T,-76,,
71,214,2457,Vivo Y21T,-71,,
71,214,2457,Vivo Y21T,-71,,
71,214,2457,Xiaomi,-66,,
71,214,2457,Vivo Y21T,-74,,
71,214,2462,Xiaomi,-74,,
71,214,2457,Vivo Y21T,-74,,
71,214,2462,Xiaomi,-74,,
71,214,2457,Vivo Y21T,-74,,
71,214,2462,Xiaomi,-74,,
71,214,2457,Xiaomi,-66,,
71,214,2457,Vivo Y21T,,-73,
72,214,2422,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2462,Xiaomi,,-63,
72,214,2412,Vivo Y21T,,-70,
72,214,2417,Vivo Y21T,-73,,
72,214,2417,Vivo Y21T,-72,,
72,214,2417,Vivo Y21T,-72,,
72,214,2417,Vivo Y21T,-72,,
72,214,2417,Vivo Y21T,-72,,
72,214,2417,Vivo Y21T,-80,,
72,214,2417,Vivo Y21T,-80,,
72,214,2417,Vivo Y21T,-80,,
72,214,2422,Vivo Y21T,-78,,
72,214,2422,Vivo Y21T,-78,,
72,214,2412,Vivo Y21T,-77,,
72,214,2417,Vivo Y21T,-73,,
72,214,2417,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,,-72,
72,214,2462,Xiaomi,,-63,
72,214,2412,Vivo Y21T,,-72,
72,214,2462,Xiaomi,,-63,
72,214,2412,Vivo Y21T,,-70,
72,214,2462,Xiaomi,,-69,
72,214,2412,Vivo Y21T,,-70,
72,214,2462,Xiaomi,,-69,
72,214,2422,Vivo Y21T,,-73,
72,214,2462,Xiaomi,,-69,
72,214,2422,Vivo Y21T,,-73,
72,214,2417,Vivo Y21T,-73,,
72,214,2462,Xiaomi,,-69,
72,214,2462,Xiaomi,,-69,
72,214,2422,Vivo Y21T,,-72,
72,214,2422,Vivo Y21T,,-72,
72,214,2462,Xiaomi,,-63,
72,214,2422,Vivo Y21T,,-72,
72,214,2462,Xiaomi,,-63,
72,214,2412,Vivo Y21T,,-72,
72,214,2422,Vivo Y21T,,-73,
72,214,2462,Xiaomi,,-69,
72,214,2412,Vivo Y21T,-77,,
72,214,2412,Vivo Y21T,-77,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-74,,
72,214,2422,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-77,,
72,214,2412,Vivo Y21T,-76,,
72,214,2417,Vivo Y21T,-74,,
72,214,2417,Vivo Y21T,-74,,
72,214,2417,Vivo Y21T,-74,,
72,214,2412,Vivo Y21T,-76,,
72,214,2417,Vivo Y21T,-70,,
72,214,2417,Vivo Y21T,-70,,
72,214,2417,Vivo Y21T,-70,,
72,214,2412,Vivo Y21T,-77,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2417,Vivo Y21T,-73,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,-76,,
72,214,2412,Vivo Y21T,,-70,
72,214,2462,Xiaomi,,-63,
72,214,2412,Vivo Y21T,,-70,
72,214,2417,Vivo Y21T,,-59,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-63,
72,214,2462,Xiaomi,,-72,
72,214,2462,Xiaomi,,-69,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-63,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-61,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-61,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-61,
72,214,2462,Xiaomi,,-72,
72,214,2412,Vivo Y21T,,-72,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-59,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-59,
72,214,2417,Vivo Y21T,,-72,
72,214,2417,Vivo Y21T,,-58,
72,214,2417,Vivo Y21T,,-58,
72,214,2457,Xiaomi,,-73,
72,214,2417,Vivo Y21T,,-57,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-57,
72,214,2462,Xiaomi,,-72,
72,214,2462,Xiaomi,,-72,
72,214,2462,Xiaomi,,-72,
72,214,2422,Vivo Y21T,,-68,
72,214,2422,Vivo Y21T,,-68,
72,214,2462,Xiaomi,,-72,
72,214,2462,Xiaomi,,-72,
72,214,2417,Vivo Y21T,,-59,
72,214,2462,Xiaomi,,-72,
72,214,2412,Vivo Y21T,,-68,
72,214,2417,Vivo Y21T,,-70,
72,214,2417,Vivo Y21T,,-63,
72,214,2417,Vivo Y21T,,-70,
