"mac_address","ssid","signal_strength","source","channel","floorid","timestamp"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-84","109","2023-11-10 15:23:19"
"F6:CE:87:F2:06:21","C5","2417","cap2","-67","109","2023-11-10 15:23:32"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-73","109","2023-11-10 15:23:32"
"02:9D:2F:8D:49:90","C6","2417","cap2","-60","109","2023-11-10 15:23:32"
"52:39:94:90:76:D2","C10","2442","cap2","-66","109","2023-11-10 15:23:32"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-60","109","2023-11-10 15:23:32"
"B6:6A:AD:C1:CF:19","C4","2432","cap2","-66","109","2023-11-10 15:23:32"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-66","109","2023-11-10 15:23:32"
"F6:CE:87:F2:06:21","C5","2417","cap1","-60","109","2023-11-10 15:23:36"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","109","2023-11-10 15:23:36"
"02:9D:2F:8D:49:90","C6","2422","cap1","-61","109","2023-11-10 15:23:36"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-62","109","2023-11-10 15:23:36"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-56","109","2023-11-10 15:23:36"
"F6:CE:87:F2:06:21","C5","2417","cap3","-90","109","2023-11-10 15:23:36"
"02:9D:2F:8D:49:90","C6","2417","cap3","-94","109","2023-11-10 15:23:36"
"7A:6B:C2:5A:7B:88","C8","2432","cap3","-88","109","2023-11-10 15:23:36"
"52:39:94:90:76:D2","C10","2437","cap3","-91","109","2023-11-10 15:23:36"
"02:9D:2F:8D:49:90","C6","2417","cap2","-70","109","2023-11-10 15:23:49"
"F6:CE:87:F2:06:21","C5","2417","cap2","-60","109","2023-11-10 15:23:49"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","109","2023-11-10 15:23:49"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-62","109","2023-11-10 15:23:49"
"52:39:94:90:76:D2","C10","2442","cap2","-63","109","2023-11-10 15:23:49"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-56","109","2023-11-10 15:23:49"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-65","109","2023-11-10 15:23:49"
"02:9D:2F:8D:49:90","C6","2412","cap3","-94","109","2023-11-10 15:23:53"
"F6:CE:87:F2:06:21","C5","2412","cap1","-54","109","2023-11-10 15:23:55"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-60","109","2023-11-10 15:23:55"
"02:9D:2F:8D:49:90","C6","2422","cap1","-58","109","2023-11-10 15:23:55"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-57","109","2023-11-10 15:23:55"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-56","109","2023-11-10 15:23:55"
"F6:CE:87:F2:06:21","C5","2417","cap2","-59","109","2023-11-10 15:24:06"
"02:9D:2F:8D:49:90","C6","2422","cap2","-68","109","2023-11-10 15:24:06"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-75","109","2023-11-10 15:24:06"
"52:39:94:90:76:D2","C10","2447","cap2","-68","109","2023-11-10 15:24:06"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-64","109","2023-11-10 15:24:06"
"B6:6A:AD:C1:CF:19","C4","2427","cap2","-76","109","2023-11-10 15:24:06"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-58","109","2023-11-10 15:24:06"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-87","109","2023-11-10 15:24:10"
"52:39:94:90:76:D2","C10","2437","cap3","-89","109","2023-11-10 15:24:10"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-90","109","2023-11-10 15:24:10"
"F6:CE:87:F2:06:21","C5","2417","cap1","-51","109","2023-11-10 15:24:11"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","109","2023-11-10 15:24:11"
"02:9D:2F:8D:49:90","C6","2422","cap1","-62","109","2023-11-10 15:24:11"
"1E:03:B6:E0:9E:3C","C2","2447","cap1","-61","109","2023-11-10 15:24:11"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-55","109","2023-11-10 15:24:11"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-61","109","2023-11-10 15:24:11"
"02:9D:2F:8D:49:90","C6","2417","cap2","-66","109","2023-11-10 15:24:21"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-72","109","2023-11-10 15:24:21"
"F6:CE:87:F2:06:21","C5","2412","cap2","-67","109","2023-11-10 15:24:21"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-68","109","2023-11-10 15:24:21"
"52:39:94:90:76:D2","C10","2437","cap2","-66","109","2023-11-10 15:24:21"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-65","109","2023-11-10 15:24:21"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-61","109","2023-11-10 15:24:21"
"02:9D:2F:8D:49:90","C6","2417","cap1","-59","109","2023-11-10 15:24:28"
"F6:CE:87:F2:06:21","C5","2417","cap1","-53","109","2023-11-10 15:24:28"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-60","109","2023-11-10 15:24:28"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-89","109","2023-11-10 15:24:28"
"52:39:94:90:76:D2","C10","2437","cap3","-89","109","2023-11-10 15:24:28"
"F6:CE:87:F2:06:21","C5","2417","cap2","-62","109","2023-11-10 15:24:36"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-72","109","2023-11-10 15:24:36"
"02:9D:2F:8D:49:90","C6","2417","cap2","-61","109","2023-11-10 15:24:36"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-62","109","2023-11-10 15:24:36"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-60","109","2023-11-10 15:24:36"
"B6:6A:AD:C1:CF:19","C4","2432","cap2","-67","109","2023-11-10 15:24:36"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-68","109","2023-11-10 15:24:36"
"52:39:94:90:76:D2","C10","2437","cap3","-90","109","2023-11-10 15:24:45"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-87","109","2023-11-10 15:24:45"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-87","109","2023-11-10 15:24:45"
"02:9D:2F:8D:49:90","C6","2422","cap1","-60","109","2023-11-10 15:24:45"
"F6:CE:87:F2:06:21","C5","2417","cap1","-50","109","2023-11-10 15:24:45"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-60","109","2023-11-10 15:24:45"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-54","109","2023-11-10 15:24:45"
"52:39:94:90:76:D2","C10","2452","cap1","-76","109","2023-11-10 15:24:45"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-55","109","2023-11-10 15:24:45"
"F6:CE:87:F2:06:21","C5","2417","cap2","-71","109","2023-11-10 15:24:51"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-72","109","2023-11-10 15:24:51"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-67","109","2023-11-10 15:24:51"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-57","109","2023-11-10 15:24:51"
"52:39:94:90:76:D2","C10","2442","cap2","-66","109","2023-11-10 15:24:51"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-70","109","2023-11-10 15:24:51"
"02:9D:2F:8D:49:90","C6","2412","cap3","-93","109","2023-11-10 15:25:02"
"02:9D:2F:8D:49:90","C6","2422","cap1","-63","109","2023-11-10 15:25:02"
"F6:CE:87:F2:06:21","C5","2417","cap1","-46","109","2023-11-10 15:25:02"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","109","2023-11-10 15:25:02"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-61","109","2023-11-10 15:25:02"
"02:9D:2F:8D:49:90","C6","2417","cap2","-63","109","2023-11-10 15:25:07"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-61","109","2023-11-10 15:25:07"
"1E:03:B6:E0:9E:3C","C2","2447","cap2","-72","109","2023-11-10 15:25:07"
"52:39:94:90:76:D2","C10","2442","cap2","-64","109","2023-11-10 15:25:07"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-59","109","2023-11-10 15:25:07"
"F6:CE:87:F2:06:21","C5","2412","cap3","-91","109","2023-11-10 15:25:20"
"02:9D:2F:8D:49:90","C6","2422","cap1","-59","109","2023-11-10 15:25:20"
"F6:CE:87:F2:06:21","C5","2422","cap1","-53","109","2023-11-10 15:25:20"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","109","2023-11-10 15:25:20"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-62","109","2023-11-10 15:25:20"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-60","109","2023-11-10 15:25:20"
"F6:CE:87:F2:06:21","C5","2422","cap2","-71","109","2023-11-10 15:25:25"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","109","2023-11-10 15:25:25"
"02:9D:2F:8D:49:90","C6","2422","cap2","-72","109","2023-11-10 15:25:25"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-67","109","2023-11-10 15:25:25"
"52:39:94:90:76:D2","C10","2442","cap2","-63","109","2023-11-10 15:25:25"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-67","109","2023-11-10 15:25:25"
"B6:6A:AD:C1:CF:19","C4","2432","cap2","-72","109","2023-11-10 15:25:25"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-66","109","2023-11-10 15:25:25"
"F6:CE:87:F2:06:21","C5","2417","cap1","-50","109","2023-11-10 15:25:38"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-63","109","2023-11-10 15:25:38"
"02:9D:2F:8D:49:90","C6","2422","cap1","-63","109","2023-11-10 15:25:38"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-59","109","2023-11-10 15:25:38"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-62","109","2023-11-10 15:25:38"
"F6:CE:87:F2:06:21","C5","2417","cap3","-91","109","2023-11-10 15:25:38"
"02:9D:2F:8D:49:90","C6","2412","cap3","-93","109","2023-11-10 15:25:38"
"1E:03:B6:E0:9E:3C","C2","2437","cap3","-92","109","2023-11-10 15:25:38"
"02:9D:2F:8D:49:90","C6","2417","cap2","-64","109","2023-11-10 15:25:43"
"F6:CE:87:F2:06:21","C5","2417","cap2","-71","109","2023-11-10 15:25:43"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-73","109","2023-11-10 15:25:43"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-61","109","2023-11-10 15:25:43"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-63","109","2023-11-10 15:25:43"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-68","109","2023-11-10 15:25:43"
"52:39:94:90:76:D2","C10","2442","cap2","-65","109","2023-11-10 15:25:43"
"02:9D:2F:8D:49:90","C6","2417","cap1","-59","109","2023-11-10 15:25:56"
"F6:CE:87:F2:06:21","C5","2417","cap1","-54","109","2023-11-10 15:25:56"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-54","109","2023-11-10 15:25:56"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-63","109","2023-11-10 15:25:56"
"F6:CE:87:F2:06:21","C5","2412","cap3","-90","109","2023-11-10 15:25:56"
"02:9D:2F:8D:49:90","C6","2412","cap3","-91","109","2023-11-10 15:25:56"
"52:39:94:90:76:D2","C10","2437","cap3","-91","109","2023-11-10 15:25:56"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-87","109","2023-11-10 15:25:56"
"02:9D:2F:8D:49:90","C6","2417","cap2","-57","110","2023-11-10 15:27:10"
"F6:CE:87:F2:06:21","C5","2417","cap2","-53","110","2023-11-10 15:27:10"
"B6:6A:AD:C1:CF:19","C4","2442","cap2","-59","110","2023-11-10 15:27:10"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-52","110","2023-11-10 15:27:10"
"52:39:94:90:76:D2","C10","2442","cap2","-56","110","2023-11-10 15:27:10"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-68","110","2023-11-10 15:27:10"
"02:9D:2F:8D:49:90","C6","2417","cap1","-59","110","2023-11-10 15:27:10"
"F6:CE:87:F2:06:21","C5","2417","cap1","-69","110","2023-11-10 15:27:10"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","110","2023-11-10 15:27:10"
"7A:6B:C2:5A:7B:88","C8","2452","cap1","-72","110","2023-11-10 15:27:10"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-70","110","2023-11-10 15:27:10"
"52:39:94:90:76:D2","C10","2442","cap1","-62","110","2023-11-10 15:27:10"
"02:9D:2F:8D:49:90","C6","2412","cap3","-92","110","2023-11-10 15:27:19"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-88","110","2023-11-10 15:27:19"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-89","110","2023-11-10 15:27:19"
"52:39:94:90:76:D2","C10","2437","cap3","-88","110","2023-11-10 15:27:19"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-60","110","2023-11-10 15:27:27"
"02:9D:2F:8D:49:90","C6","2422","cap2","-64","110","2023-11-10 15:27:27"
"F6:CE:87:F2:06:21","C5","2417","cap2","-53","110","2023-11-10 15:27:27"
"B6:6A:AD:C1:CF:19","C4","2432","cap2","-66","110","2023-11-10 15:27:27"
"56:3A:A2:F8:0C:63","C3","2427","cap2","-77","110","2023-11-10 15:27:27"
"02:9D:2F:8D:49:90","C6","2422","cap1","-66","110","2023-11-10 15:27:27"
"F6:CE:87:F2:06:21","C5","2417","cap1","-55","110","2023-11-10 15:27:27"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-58","110","2023-11-10 15:27:27"
"02:9D:2F:8D:49:90","C6","2412","cap3","-91","110","2023-11-10 15:27:34"
"F6:CE:87:F2:06:21","C5","2412","cap3","-89","110","2023-11-10 15:27:34"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-60","110","2023-11-10 15:27:44"
"F6:CE:87:F2:06:21","C5","2417","cap2","-51","110","2023-11-10 15:27:44"
"02:9D:2F:8D:49:90","C6","2417","cap2","-64","110","2023-11-10 15:27:44"
"1E:03:B6:E0:9E:3C","C2","2447","cap2","-65","110","2023-11-10 15:27:44"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-61","110","2023-11-10 15:27:44"
"56:3A:A2:F8:0C:63","C3","2427","cap2","-68","110","2023-11-10 15:27:44"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-62","110","2023-11-10 15:27:44"
"F6:CE:87:F2:06:21","C5","2417","cap1","-55","110","2023-11-10 15:27:45"
"02:9D:2F:8D:49:90","C6","2417","cap1","-58","110","2023-11-10 15:27:45"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-64","110","2023-11-10 15:27:45"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-62","110","2023-11-10 15:27:45"
"F6:CE:87:F2:06:21","C5","2417","cap3","-83","110","2023-11-10 15:27:51"
"02:9D:2F:8D:49:90","C6","2412","cap3","-93","110","2023-11-10 15:27:51"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-88","110","2023-11-10 15:27:51"
"F6:CE:87:F2:06:21","C5","2417","cap1","-69","110","2023-11-10 15:28:02"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","110","2023-11-10 15:28:02"
"02:9D:2F:8D:49:90","C6","2412","cap1","-61","110","2023-11-10 15:28:02"
"F6:CE:87:F2:06:21","C5","2417","cap2","-49","110","2023-11-10 15:28:04"
"02:9D:2F:8D:49:90","C6","2417","cap2","-59","110","2023-11-10 15:28:04"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-63","110","2023-11-10 15:28:04"
"52:39:94:90:76:D2","C10","2442","cap2","-73","110","2023-11-10 15:28:04"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-55","110","2023-11-10 15:28:04"
"B6:6A:AD:C1:CF:19","C4","2442","cap2","-56","110","2023-11-10 15:28:04"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-48","110","2023-11-10 15:28:04"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-63","110","2023-11-10 15:28:04"
"F6:CE:87:F2:06:21","C5","2412","cap3","-94","110","2023-11-10 15:28:06"
"52:39:94:90:76:D2","C10","2437","cap3","-89","110","2023-11-10 15:28:06"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-89","110","2023-11-10 15:28:06"
"02:9D:2F:8D:49:90","C6","2412","cap1","-62","110","2023-11-10 15:28:17"
"F6:CE:87:F2:06:21","C5","2412","cap1","-60","110","2023-11-10 15:28:17"
"F6:CE:87:F2:06:21","C5","2412","cap2","-56","110","2023-11-10 15:28:20"
"02:9D:2F:8D:49:90","C6","2417","cap2","-60","110","2023-11-10 15:28:20"
"52:39:94:90:76:D2","C10","2442","cap2","-53","110","2023-11-10 15:28:20"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-54","110","2023-11-10 15:28:20"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-86","110","2023-11-10 15:28:20"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-71","110","2023-11-10 15:28:20"
"1E:03:B6:E0:9E:3C","C2","2447","cap2","-64","110","2023-11-10 15:28:20"
"02:9D:2F:8D:49:90","C6","2412","cap3","-91","110","2023-11-10 15:28:24"
"52:39:94:90:76:D2","C10","2437","cap3","-89","110","2023-11-10 15:28:24"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-88","110","2023-11-10 15:28:24"
"F6:CE:87:F2:06:21","C5","2417","cap1","-66","110","2023-11-10 15:28:33"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-65","110","2023-11-10 15:28:33"
"02:9D:2F:8D:49:90","C6","2417","cap1","-57","110","2023-11-10 15:28:33"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-54","110","2023-11-10 15:28:33"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-65","110","2023-11-10 15:28:33"
"F6:CE:87:F2:06:21","C5","2417","cap2","-49","110","2023-11-10 15:28:37"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-60","110","2023-11-10 15:28:37"
"02:9D:2F:8D:49:90","C6","2417","cap2","-80","110","2023-11-10 15:28:37"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-68","110","2023-11-10 15:28:37"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-56","110","2023-11-10 15:28:37"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-62","110","2023-11-10 15:28:37"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-59","110","2023-11-10 15:28:37"
"F6:CE:87:F2:06:21","C5","2412","cap1","-59","110","2023-11-10 15:28:49"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-65","110","2023-11-10 15:28:49"
"02:9D:2F:8D:49:90","C6","2422","cap1","-66","110","2023-11-10 15:28:49"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-60","110","2023-11-10 15:28:49"
"02:9D:2F:8D:49:90","C6","2417","cap2","-60","110","2023-11-10 15:28:53"
"F6:CE:87:F2:06:21","C5","2417","cap2","-59","110","2023-11-10 15:28:53"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-61","110","2023-11-10 15:28:53"
"52:39:94:90:76:D2","C10","2447","cap2","-56","110","2023-11-10 15:28:53"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-61","110","2023-11-10 15:28:53"
"56:DE:9D:83:4D:C6","C9","2447","cap2","-73","110","2023-11-10 15:28:53"
"02:9D:2F:8D:49:90","C6","2417","cap3","-87","110","2023-11-10 15:29:02"
"F6:CE:87:F2:06:21","C5","2412","cap3","-93","110","2023-11-10 15:29:02"
"52:39:94:90:76:D2","C10","2437","cap3","-87","110","2023-11-10 15:29:02"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-85","110","2023-11-10 15:29:02"
"02:9D:2F:8D:49:90","C6","2422","cap1","-72","110","2023-11-10 15:29:05"
"F6:CE:87:F2:06:21","C5","2417","cap1","-56","110","2023-11-10 15:29:05"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-70","110","2023-11-10 15:29:05"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-62","110","2023-11-10 15:29:05"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-59","110","2023-11-10 15:29:05"
"F6:CE:87:F2:06:21","C5","2417","cap2","-49","110","2023-11-10 15:29:09"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-57","110","2023-11-10 15:29:09"
"02:9D:2F:8D:49:90","C6","2417","cap2","-62","110","2023-11-10 15:29:09"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-57","110","2023-11-10 15:29:09"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-63","110","2023-11-10 15:29:09"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-59","110","2023-11-10 15:29:09"
"B6:6A:AD:C1:CF:19","C4","2432","cap2","-55","110","2023-11-10 15:29:09"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-57","110","2023-11-10 15:29:09"
"02:9D:2F:8D:49:90","C6","2412","cap3","-90","110","2023-11-10 15:29:19"
"F6:CE:87:F2:06:21","C5","2412","cap3","-91","110","2023-11-10 15:29:19"
"52:39:94:90:76:D2","C10","2437","cap3","-87","110","2023-11-10 15:29:19"
"56:DE:9D:83:4D:C6","C9","2462","cap3","-85","110","2023-11-10 15:29:19"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-66","110","2023-11-10 15:29:21"
"02:9D:2F:8D:49:90","C6","2422","cap1","-69","110","2023-11-10 15:29:21"
"F6:CE:87:F2:06:21","C5","2417","cap1","-59","110","2023-11-10 15:29:21"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-60","110","2023-11-10 15:29:21"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-67","110","2023-11-10 15:29:21"
"52:39:94:90:76:D2","C10","2437","cap1","-55","110","2023-11-10 15:29:21"
"F6:CE:87:F2:06:21","C5","2422","cap2","-59","110","2023-11-10 15:29:25"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-53","110","2023-11-10 15:29:25"
"02:9D:2F:8D:49:90","C6","2417","cap2","-63","110","2023-11-10 15:29:25"
"52:39:94:90:76:D2","C10","2437","cap2","-57","110","2023-11-10 15:29:25"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-61","110","2023-11-10 15:29:25"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-62","110","2023-11-10 15:29:25"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-55","110","2023-11-10 15:29:25"
"1E:03:B6:E0:9E:3C","C2","2432","cap2","-61","110","2023-11-10 15:29:25"
"52:39:94:90:76:D2","C10","2437","cap3","-84","110","2023-11-10 15:29:35"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-88","110","2023-11-10 15:29:35"
"F6:CE:87:F2:06:21","C5","2417","cap1","-64","110","2023-11-10 15:29:37"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-71","110","2023-11-10 15:29:37"
"02:9D:2F:8D:49:90","C6","2417","cap1","-60","110","2023-11-10 15:29:37"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-68","110","2023-11-10 15:29:37"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-57","110","2023-11-10 15:29:37"
"F6:CE:87:F2:06:21","C5","2417","cap2","-51","110","2023-11-10 15:29:41"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-53","110","2023-11-10 15:29:41"
"02:9D:2F:8D:49:90","C6","2422","cap2","-65","110","2023-11-10 15:29:41"
"1E:03:B6:E0:9E:3C","C2","2452","cap2","-78","110","2023-11-10 15:29:41"
"52:39:94:90:76:D2","C10","2442","cap2","-55","110","2023-11-10 15:29:41"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-61","110","2023-11-10 15:29:41"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-59","110","2023-11-10 15:29:41"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-90","110","2023-11-10 15:29:50"
"56:DE:9D:83:4D:C6","C9","2457","cap3","-91","110","2023-11-10 15:29:50"
"02:9D:2F:8D:49:90","C6","2412","cap3","-92","110","2023-11-10 15:29:50"
"02:9D:2F:8D:49:90","C6","2422","cap1","-67","110","2023-11-10 15:29:53"
"F6:CE:87:F2:06:21","C5","2417","cap1","-63","110","2023-11-10 15:29:53"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-69","110","2023-11-10 15:29:53"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-58","110","2023-11-10 15:29:58"
"02:9D:2F:8D:49:90","C6","2417","cap2","-72","110","2023-11-10 15:29:58"
"F6:CE:87:F2:06:21","C5","2422","cap2","-58","110","2023-11-10 15:29:58"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-61","110","2023-11-10 15:29:58"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-66","110","2023-11-10 15:29:58"
"7A:6B:C2:5A:7B:88","C8","2452","cap2","-72","110","2023-11-10 15:29:58"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-60","110","2023-11-10 15:29:58"
"52:39:94:90:76:D2","C10","2442","cap2","-55","110","2023-11-10 15:29:58"
"F6:CE:87:F2:06:21","C5","2412","cap3","-94","110","2023-11-10 15:30:06"
"56:DE:9D:83:4D:C6","C9","2457","cap3","-88","110","2023-11-10 15:30:06"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-70","111","2023-11-10 15:31:24"
"02:9D:2F:8D:49:90","C6","2422","cap1","-61","111","2023-11-10 15:31:24"
"F6:CE:87:F2:06:21","C5","2422","cap1","-56","111","2023-11-10 15:31:24"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-61","111","2023-11-10 15:31:24"
"56:3A:A2:F8:0C:63","C3","2427","cap1","-72","111","2023-11-10 15:31:24"
"F6:CE:87:F2:06:21","C5","2412","cap2","-71","111","2023-11-10 15:31:27"
"02:9D:2F:8D:49:90","C6","2417","cap2","-67","111","2023-11-10 15:31:27"
"F6:CE:87:F2:06:21","C5","2417","cap1","-55","111","2023-11-10 15:31:40"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-70","111","2023-11-10 15:31:40"
"02:9D:2F:8D:49:90","C6","2417","cap1","-69","111","2023-11-10 15:31:40"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-64","111","2023-11-10 15:31:40"
"F6:CE:87:F2:06:21","C5","2417","cap2","-66","111","2023-11-10 15:31:42"
"02:9D:2F:8D:49:90","C6","2417","cap2","-69","111","2023-11-10 15:31:42"
"52:39:94:90:76:D2","C10","2427","cap2","-78","111","2023-11-10 15:31:42"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-76","111","2023-11-10 15:31:42"
"F6:CE:87:F2:06:21","C5","2412","cap3","-93","111","2023-11-10 15:31:52"
"02:9D:2F:8D:49:90","C6","2417","cap1","-56","111","2023-11-10 15:31:56"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-66","111","2023-11-10 15:31:56"
"F6:CE:87:F2:06:21","C5","2417","cap1","-53","111","2023-11-10 15:31:56"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-63","111","2023-11-10 15:31:56"
"52:39:94:90:76:D2","C10","2447","cap1","-63","111","2023-11-10 15:31:56"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-59","111","2023-11-10 15:31:56"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-63","111","2023-11-10 15:31:56"
"F6:CE:87:F2:06:21","C5","2417","cap2","-73","111","2023-11-10 15:31:57"
"02:9D:2F:8D:49:90","C6","2417","cap2","-77","111","2023-11-10 15:31:57"
"56:3A:A2:F8:0C:63","C3","2427","cap2","-86","111","2023-11-10 15:31:57"
