"mac_address","ssid","channel","source","signal_strength","floorid","timestamp","roomid"
"56:15:D9:99:3A:26","C2","2412","cap1","-57","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap2","-64","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-57","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-57","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-69","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-57","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-69","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-65","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-54","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-54","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap2","-73","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-68","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-70","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-70","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-66","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-70","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-70","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-66","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-56","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-54","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-68","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap2","-64","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-56","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-75","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-68","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap2","-64","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-56","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-75","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap2","-70","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-60","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-67","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap2","-83","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap2","-83","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-63","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap1","-64","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-55","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap2","-83","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-63","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-90","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-55","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-80","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-63","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-90","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-55","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-80","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap1","-66","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-94","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-80","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap1","-66","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-94","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap1","-66","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-94","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-87","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap2","-67","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-87","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-71","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-61","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-87","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-71","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-61","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-87","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap2","-78","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap1","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-87","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-71","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-65","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-74","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-54","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap2","-65","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap2","-79","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-54","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-74","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap2","-76","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-69","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-54","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-74","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap2","-76","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-69","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-57","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-56","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2427","cap2","-76","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-69","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-57","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-56","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-93","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-64","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2417","cap1","-66","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap1","-57","101","2023-12-20 11:31:40","213"
